key,,admin_name1,latitude,longitude,accuracy
IN,456008,Madhya Pradesh,23.1833,75.7667,
IN,456009,Madhya Pradesh,23.1833,75.7667,
IN,456010,Madhya Pradesh,23.1833,75.7667,4
IN,456221,Madhya Pradesh,23.3333,75.5667,4
IN,456222,Madhya Pradesh,23.375,75.425,
IN,456224,Madhya Pradesh,23.4167,75.2833,4
IN,456335,Madhya Pradesh,23.325,75.7361,
IN,456337,Madhya Pradesh,23.325,75.7361,
IN,456443,Madhya Pradesh,23.325,75.7361,
IN,456550,Madhya Pradesh,23.45,75.8667,
IN,456551,Madhya Pradesh,23.45,75.8667,4
IN,456552,Madhya Pradesh,23.45,75.8667,
IN,456661,Madhya Pradesh,23.2333,75.9,4
IN,456663,Madhya Pradesh,23.2833,75.9667,
IN,456664,Madhya Pradesh,23.2833,75.9667,
IN,456665,Madhya Pradesh,23.3333,76.0333,4
IN,456666,Madhya Pradesh,23.2833,75.9667,
IN,456668,Madhya Pradesh,23.2833,75.9667,
IN,457001,Madhya Pradesh,23.3167,75.0667,4
IN,457111,Madhya Pradesh,23.4,75.1167,4
IN,457114,Madhya Pradesh,23.5583,75.25,
IN,457118,Madhya Pradesh,23.7167,75.3833,4
IN,457222,Madhya Pradesh,23.4333,75.05,4
IN,457550,Madhya Pradesh,23.4667,74.9167,4
IN,457551,Madhya Pradesh,23.4833,74.8167,4
IN,457552,Madhya Pradesh,23.475,74.8667,
IN,457555,Madhya Pradesh,23.475,74.8667,
IN,457769,Madhya Pradesh,23.2333,74.8333,4
IN,457770,Madhya Pradesh,23.0833,74.7667,
IN,457775,Madhya Pradesh,23.0417,74.6667,
IN,457777,Madhya Pradesh,23,74.5667,4
IN,457887,Madhya Pradesh,22.3,74.35,
IN,457993,Madhya Pradesh,22.65,74.5333,4
IN,458001,Madhya Pradesh,24.4375,75.1375,
IN,458002,Madhya Pradesh,24.4375,75.1375,
IN,458110,Madhya Pradesh,24.4833,75.15,4
IN,458113,Madhya Pradesh,24.4833,75.15,
IN,458118,Madhya Pradesh,24.4833,75.15,
IN,458220,Madhya Pradesh,24.8167,75.1167,
IN,458224,Madhya Pradesh,24.8167,75.1167,
IN,458226,Madhya Pradesh,24.8167,75.1167,4
IN,458272,Madhya Pradesh,24.8167,75.1167,
IN,458441,Madhya Pradesh,24.4375,75.1375,
IN,458442,Madhya Pradesh,24.4375,75.1375,
IN,458468,Madhya Pradesh,24.4375,75.1375,
IN,458474,Madhya Pradesh,24.4375,75.1375,
IN,458553,Madhya Pradesh,24.2833,75.05,4
IN,458558,Madhya Pradesh,24.1667,75.2333,4
IN,458588,Madhya Pradesh,24.225,75.1417,
IN,458676,Madhya Pradesh,24.4375,75.1375,
IN,460330,Madhya Pradesh,21.5167,76.65,
IN,460443,Madhya Pradesh,21.5167,76.65,
IN,460444,Madhya Pradesh,21.5167,76.65,
IN,460447,Madhya Pradesh,21.5167,76.65,
IN,460449,Madhya Pradesh,21.5167,76.65,
IN,460551,Madhya Pradesh,21.5167,76.65,4
IN,460553,Madhya Pradesh,21.5167,76.65,
IN,460557,Madhya Pradesh,21.5167,76.65,
IN,460665,Madhya Pradesh,21.5167,76.65,
IN,460666,Madhya Pradesh,21.5167,76.65,
IN,461001,Madhya Pradesh,22.5083,77.7875,
IN,461005,Madhya Pradesh,22.5083,77.7875,
IN,461110,Madhya Pradesh,22.7,77.7333,4
IN,461111,Madhya Pradesh,22.6167,77.75,4
IN,461114,Madhya Pradesh,22.6583,77.7417,
IN,461115,Madhya Pradesh,22.6583,77.7417,
IN,461221,Madhya Pradesh,22.25,77.2333,
IN,461228,Madhya Pradesh,22.25,77.2333,
IN,461251,Madhya Pradesh,22.25,77.2333,4
IN,461331,Madhya Pradesh,22.5083,77.7875,
IN,461427,Madhya Pradesh,22.5083,77.7875,
IN,461444,Madhya Pradesh,22.5083,77.7875,
IN,461446,Madhya Pradesh,22.5083,77.7875,
IN,461551,Madhya Pradesh,22.5083,77.7875,
IN,461555,Madhya Pradesh,22.5083,77.7875,
IN,461881,Madhya Pradesh,22.4667,78.4333,4
IN,462003,Madhya Pradesh,23.0667,77.3769,
IN,462030,Madhya Pradesh,23.0667,77.3769,
IN,462046,Madhya Pradesh,23.0667,77.3769,
IN,463111,Madhya Pradesh,23.0667,77.3769,
IN,463120,Madhya Pradesh,23.0667,77.3769,
IN,464001,Madhya Pradesh,23.3063,77.8417,
IN,464002,Madhya Pradesh,23.3063,77.8417,
IN,464112,Madhya Pradesh,24.15,77.4333,4
IN,464114,Madhya Pradesh,24.15,77.4333,
IN,464220,Madhya Pradesh,23.3063,77.8417,
IN,464221,Madhya Pradesh,23.3063,77.8417,
IN,464226,Madhya Pradesh,23.3063,77.8417,
IN,464337,Madhya Pradesh,23.9333,78.2,4
IN,464551,Madhya Pradesh,23.3167,78.0833,
IN,464556,Madhya Pradesh,23.3167,78.0833,
IN,464573,Madhya Pradesh,23.3167,78.0833,4
IN,464651,Madhya Pradesh,22.8778,77.7056,
IN,464661,Madhya Pradesh,23.4833,77.7333,4
IN,464665,Madhya Pradesh,23.2417,77.975,
IN,464668,Madhya Pradesh,23,78.2167,4
IN,464670,Madhya Pradesh,22.15,77.1667,4
IN,464676,Madhya Pradesh,22.15,77.1667,
IN,464770,Madhya Pradesh,23.3063,77.8417,
IN,464774,Madhya Pradesh,23.3063,77.8417,
IN,464776,Madhya Pradesh,23.3063,77.8417,
IN,464884,Madhya Pradesh,23.4,78.2167,4
IN,464990,Madhya Pradesh,23.0167,77.6833,4
IN,464993,Madhya Pradesh,23.0167,77.6833,
IN,465106,Madhya Pradesh,23.2667,76.15,4
IN,465116,Madhya Pradesh,23.2667,76.15,
IN,465118,Madhya Pradesh,23.2667,76.15,
IN,465220,Madhya Pradesh,23.3833,76.6,
IN,465221,Madhya Pradesh,23.3833,76.6,
IN,465223,Madhya Pradesh,23.3833,76.6,4
IN,465230,Madhya Pradesh,23.3833,76.6,
IN,465336,Madhya Pradesh,23.8167,76.3667,
IN,465337,Madhya Pradesh,23.8167,76.3667,4
IN,465418,Madhya Pradesh,23.5083,76.3958,
IN,465441,Madhya Pradesh,23.5083,76.3958,
IN,465445,Madhya Pradesh,23.5083,76.3958,
IN,465661,Madhya Pradesh,23.5667,76.4667,
IN,465667,Chattisgarh,23.5667,76.4667,
IN,465679,Chattisgarh,23.5667,76.4667,
IN,465683,Madhya Pradesh,23.5667,76.4667,
IN,465686,Chattisgarh,23.5667,76.4667,
IN,465687,Chattisgarh,23.5667,76.4667,
IN,465689,Chattisgarh,23.5667,76.4667,
IN,465697,Madhya Pradesh,23.5667,76.4667,4
IN,466115,Madhya Pradesh,23.1667,76.6667,
IN,466116,Madhya Pradesh,23.1667,76.6667,
IN,466117,Madhya Pradesh,23.1667,76.6667,
IN,466119,Madhya Pradesh,23.1667,76.6667,
IN,466125,Madhya Pradesh,23.1667,76.6667,4
IN,466331,Madhya Pradesh,23.1667,76.6667,
IN,466448,Madhya Pradesh,23.1667,76.6667,
IN,466665,Madhya Pradesh,23.1667,76.6667,
IN,470001,Madhya Pradesh,23.881,79.2214,
IN,470002,Madhya Pradesh,23.881,79.2214,
IN,470003,Madhya Pradesh,23.881,79.2214,
IN,470005,Madhya Pradesh,23.881,79.2214,
IN,470111,Madhya Pradesh,23.7833,78.3667,
IN,470119,Madhya Pradesh,23.7833,78.3667,4
IN,470122,Madhya Pradesh,23.7833,78.3667,
IN,470223,Madhya Pradesh,23.881,79.2214,
IN,470226,Madhya Pradesh,23.881,79.2214,
IN,470229,Madhya Pradesh,23.881,79.2214,
IN,470230,Madhya Pradesh,23.881,79.2214,
IN,470235,Madhya Pradesh,23.881,79.2214,
IN,470335,Madhya Pradesh,23.881,79.2214,
IN,470337,Madhya Pradesh,23.881,79.2214,
IN,470441,Madhya Pradesh,24.05,78.6333,
IN,470442,Madhya Pradesh,24.05,78.6333,4
IN,470661,Madhya Pradesh,23.8167,79.4333,
IN,470662,Madhya Pradesh,23.7,79.5333,4
IN,470664,Madhya Pradesh,23.85,79.5667,4
IN,470666,Madhya Pradesh,23.9,79.2,4
IN,470672,Madhya Pradesh,23.8167,79.4333,
IN,470675,Madhya Pradesh,23.8167,79.4333,
IN,470771,Madhya Pradesh,23.9,79.5667,4
IN,470772,Madhya Pradesh,23.9833,79.6833,4
IN,470775,Madhya Pradesh,23.9417,79.625,
IN,470880,Madhya Pradesh,23.881,79.2214,
IN,471001,Madhya Pradesh,24.9,79.6,4
IN,471101,Madhya Pradesh,24.8194,79.6861,
IN,471105,Madhya Pradesh,24.8194,79.6861,
IN,471111,Madhya Pradesh,24.8194,79.6861,
IN,471301,Madhya Pradesh,24.7,79.3833,4
IN,471311,Madhya Pradesh,24.5,79.0833,
IN,471313,Madhya Pradesh,24.5,79.0833,4
IN,471401,Madhya Pradesh,24.8194,79.6861,
IN,471408,Madhya Pradesh,24.8194,79.6861,
IN,471411,Madhya Pradesh,24.8194,79.6861,
IN,471501,Madhya Pradesh,24.85,79.9333,
IN,471505,Madhya Pradesh,24.85,79.9333,4
IN,471515,Madhya Pradesh,24.9667,80.0667,
IN,471525,Madhya Pradesh,25.0833,80.2,4
IN,471625,Madhya Pradesh,24.8833,79.9167,4
IN,472001,Madhya Pradesh,24.8833,79.15,
IN,472010,Madhya Pradesh,24.8833,79.15,
IN,472111,Madhya Pradesh,24.75,79.0667,4
IN,472221,Madhya Pradesh,25.0167,79.2333,4
IN,472246,Madhya Pradesh,25.0167,79.2333,
IN,472336,Madhya Pradesh,24.8833,79.15,
IN,472442,Madhya Pradesh,24.8833,79.15,
IN,472445,Madhya Pradesh,24.8833,79.15,
IN,472447,Madhya Pradesh,24.8833,79.15,
IN,473001,Madhya Pradesh,24.69,77.5367,
IN,473101,Madhya Pradesh,24.69,77.5367,
IN,473105,Madhya Pradesh,24.69,77.5367,
IN,473118,Madhya Pradesh,24.69,77.5367,
IN,473226,Madhya Pradesh,24.45,77.2,4
IN,473229,Madhya Pradesh,24.45,77.2,
IN,473249,Madhya Pradesh,24.1333,77.1167,
IN,473287,Madhya Pradesh,23.8167,77.0333,4
IN,473330,Madhya Pradesh,24.69,77.5367,
IN,473331,Madhya Pradesh,24.69,77.5367,
IN,473333,Madhya Pradesh,24.69,77.5367,
IN,473335,Madhya Pradesh,24.69,77.5367,
IN,473440,Madhya Pradesh,24.5167,77.9667,4
IN,473660,Madhya Pradesh,24.69,77.5367,
IN,473662,Madhya Pradesh,24.69,77.5367,
IN,473775,Madhya Pradesh,24.69,77.5367,
IN,473781,Madhya Pradesh,24.69,77.5367,
IN,473865,Madhya Pradesh,25.7,77.9167,4
IN,473880,Madhya Pradesh,24.9667,77.5667,
IN,473885,Madhya Pradesh,24.9667,77.5667,4
IN,474001,Madhya Pradesh,27.1333,88.2667,
IN,474002,Madhya Pradesh,27.1333,88.2667,
IN,474003,Madhya Pradesh,27.1333,88.2667,
IN,474004,Madhya Pradesh,27.1333,88.2667,
IN,474005,Madhya Pradesh,27.1333,88.2667,
IN,474006,Madhya Pradesh,27.1333,88.2667,
IN,474008,Madhya Pradesh,27.1333,88.2667,
IN,474009,Madhya Pradesh,27.1333,88.2667,4
IN,474020,Madhya Pradesh,27.1333,88.2667,
IN,474040,Madhya Pradesh,27.1333,88.2667,
IN,474042,Madhya Pradesh,27.1333,88.2667,
IN,474055,Madhya Pradesh,27.1333,88.2667,
IN,475001,Madhya Pradesh,24.3167,75.2333,4
IN,475005,Madhya Pradesh,24.3167,75.2333,
IN,475110,Madhya Pradesh,25.9,78.3333,4
IN,475336,Madhya Pradesh,25.5358,77.6967,
IN,475661,Madhya Pradesh,25.9633,78.61,
IN,475671,Madhya Pradesh,25.9633,78.61,
IN,475673,Madhya Pradesh,26.01,78.6533,4
IN,475675,Madhya Pradesh,25.9167,78.5667,4
IN,476111,Madhya Pradesh,26.7075,78.2261,
IN,476115,Madhya Pradesh,26.67,78.3747,4
IN,476133,Madhya Pradesh,26.6888,78.3004,
IN,476224,Madhya Pradesh,26.225,77.5167,
IN,476228,Madhya Pradesh,26.2,77.6333,4
IN,476229,Madhya Pradesh,26.25,77.4,
IN,476235,Madhya Pradesh,26.1667,77.4667,4
IN,477105,Madhya Pradesh,24.2214,77.3307,
IN,477111,Madhya Pradesh,22.0167,76.2167,4
IN,477116,Madhya Pradesh,26.4261,78.4447,4
IN,477227,Madhya Pradesh,26.3333,78.7664,
IN,477331,Madhya Pradesh,24.75,77.3,4
IN,477332,Madhya Pradesh,24.75,77.3,
IN,477333,Madhya Pradesh,24.75,77.3,
IN,477445,Madhya Pradesh,26.1983,78.945,4
IN,477447,Madhya Pradesh,26.0025,78.8761,4
IN,480001,Madhya Pradesh,22.2389,79.4981,
IN,480002,Madhya Pradesh,22.2389,79.4981,
IN,480107,Madhya Pradesh,21.95,79.1167,
IN,480110,Madhya Pradesh,21.95,79.1167,4
IN,480115,Madhya Pradesh,21.95,79.1167,
IN,480221,Madhya Pradesh,22.3,79.1667,4
IN,480224,Madhya Pradesh,22.3,79.1667,
IN,480331,Madhya Pradesh,22.2389,79.4981,
IN,480334,Madhya Pradesh,22.2389,79.4981,
IN,480338,Madhya Pradesh,22.2389,79.4981,
IN,480443,Madhya Pradesh,22.2389,79.4981,
IN,480447,Madhya Pradesh,22.2389,79.4981,
IN,480449,Madhya Pradesh,22.2389,79.4981,
IN,480554,Madhya Pradesh,22.35,78.6667,
IN,480557,Madhya Pradesh,22.35,78.6667,
IN,480559,Madhya Pradesh,22.35,78.6667,4
IN,480664,Madhya Pradesh,21.9667,79.5167,4
IN,480669,Madhya Pradesh,21.9667,79.5167,
IN,480771,Madhya Pradesh,21.95,79.6833,4
IN,480882,Madhya Pradesh,22.4,79.5333,
IN,480884,Madhya Pradesh,22.4,79.5333,4
IN,480887,Madhya Pradesh,22.4,79.5333,
IN,480990,Madhya Pradesh,22.4111,79.9333,
IN,480994,Madhya Pradesh,22.3667,79.9167,4
IN,480996,Madhya Pradesh,22.2667,80.0667,4
IN,480997,Madhya Pradesh,22.4111,79.9333,
IN,480999,Madhya Pradesh,22.6,79.8167,4
IN,481001,Madhya Pradesh,22.0615,80.2808,
IN,481105,Madhya Pradesh,21.9667,80.4667,4
IN,481111,Madhya Pradesh,22.1,80.55,4
IN,481116,Madhya Pradesh,22.1667,80.6667,
IN,481117,Madhya Pradesh,22.2333,80.7833,4
IN,481125,Madhya Pradesh,22.1,80.6,
IN,481222,Madhya Pradesh,21.5,80.5333,4
IN,481226,Madhya Pradesh,21.5,80.5333,
IN,481228,Madhya Pradesh,21.5,80.5333,
IN,481335,Madhya Pradesh,21.6833,80,4
IN,481441,Madhya Pradesh,21.95,80.05,4
IN,481445,Madhya Pradesh,21.8167,79.875,
IN,481449,Madhya Pradesh,21.6833,79.7,4
IN,481551,Madhya Pradesh,22.1333,80.1167,4
IN,481554,Madhya Pradesh,22.1583,80.2167,
IN,481556,Madhya Pradesh,22.1833,80.3167,4
IN,481584,Madhya Pradesh,22.1583,80.2167,
IN,481661,Madhya Pradesh,22.0615,80.2808,
IN,481662,Madhya Pradesh,22.0615,80.2808,
IN,481665,Madhya Pradesh,22.0615,80.2808,
IN,481771,Madhya Pradesh,22.4833,80.3667,4
IN,481776,Madhya Pradesh,22.4333,80.1167,
IN,481778,Madhya Pradesh,21.95,80.15,4
IN,481993,Madhya Pradesh,22.5,80.5,4
IN,482001,Madhya Pradesh,23.181,80.2514,
IN,482002,Madhya Pradesh,23.181,80.2514,
IN,482003,Madhya Pradesh,23.181,80.2514,
IN,482004,Madhya Pradesh,23.181,80.2514,
IN,482005,Madhya Pradesh,23.181,80.2514,
IN,482007,Madhya Pradesh,23.181,80.2514,
IN,482010,Madhya Pradesh,23.181,80.2514,
IN,482011,Madhya Pradesh,23.181,80.2514,
IN,482020,Madhya Pradesh,23.181,80.2514,
IN,482050,Madhya Pradesh,23.181,80.2514,
IN,482051,Madhya Pradesh,23.181,80.2514,
IN,482053,Madhya Pradesh,23.181,80.2514,
IN,482056,Madhya Pradesh,23.181,80.2514,
IN,483001,Madhya Pradesh,23.1,80.05,4
IN,483105,Madhya Pradesh,23.4111,80.0222,
IN,483113,Madhya Pradesh,23.4111,80.0222,
IN,483220,Madhya Pradesh,23.4,80.05,
IN,483222,Madhya Pradesh,23.4,80.05,4
IN,483330,Madhya Pradesh,23.7333,79.9667,
IN,483331,Madhya Pradesh,23.7333,79.9667,4
IN,483332,Madhya Pradesh,23.7333,79.9667,
IN,483334,Madhya Pradesh,23.7333,79.9667,
IN,483336,Madhya Pradesh,23.7333,79.9667,
IN,483442,Madhya Pradesh,23.4111,80.0222,
IN,483501,Madhya Pradesh,23.4111,80.0222,
IN,483504,Madhya Pradesh,23.4111,80.0222,
IN,484113,Madhya Pradesh,22.9167,81.8667,4
IN,484114,Madhya Pradesh,22.9167,81.8667,
IN,484116,Madhya Pradesh,22.9167,81.8667,
IN,484117,Madhya Pradesh,22.9167,81.8667,
IN,484220,Madhya Pradesh,23.1917,81.2875,
IN,484224,Madhya Pradesh,23.1917,81.2875,
IN,484660,Madhya Pradesh,23.65,80.7,4
IN,484661,Madhya Pradesh,23.5333,80.8333,4
IN,484770,Madhya Pradesh,23.1917,81.2875,
IN,484776,Madhya Pradesh,23.1917,81.2875,
IN,484881,Madhya Pradesh,22.6667,81.75,
IN,484886,Madhya Pradesh,22.6667,81.75,4
IN,485001,Madhya Pradesh,24.2944,80.0944,
IN,485005,Madhya Pradesh,24.2944,80.0944,
IN,485111,Madhya Pradesh,24.2944,80.0944,
IN,485115,Madhya Pradesh,24.2944,80.0944,
IN,485331,Madhya Pradesh,25.8833,77.1333,
IN,485344,Madhya Pradesh,25.8833,77.1333,4
IN,485446,Madhya Pradesh,24.5667,80.6,4
IN,485661,Madhya Pradesh,24.2944,80.0944,
IN,485771,Madhya Pradesh,24.2667,80.75,4
IN,485773,Madhya Pradesh,24.1167,80.5833,4
IN,485774,Madhya Pradesh,24.2333,80.7722,
IN,485775,Madhya Pradesh,24.3167,80.9833,4
IN,485778,Madhya Pradesh,24.2333,80.7722,
IN,485881,Madhya Pradesh,22.6167,80.5167,4
IN,486111,Madhya Pradesh,24.6833,81.55,4
IN,486112,Madhya Pradesh,24.2111,80.0278,
IN,486113,Madhya Pradesh,23.1167,76.9,4
IN,486114,Chattisgarh,24.2111,80.0278,
IN,486115,Madhya Pradesh,24.8333,81.6333,4
IN,486123,Madhya Pradesh,24.2111,80.0278,
IN,486220,Madhya Pradesh,24.9833,81.65,4
IN,486226,Madhya Pradesh,24.9833,81.65,
IN,486228,Madhya Pradesh,24.9833,81.65,
IN,486338,Madhya Pradesh,24.6833,81.65,4
IN,486340,Madhya Pradesh,24.6833,81.65,
IN,486341,Madhya Pradesh,24.6833,81.65,
IN,486342,Madhya Pradesh,24.6833,81.65,
IN,486441,Madhya Pradesh,24.7167,81.4167,4
IN,486442,Madhya Pradesh,24.7167,81.4167,
IN,486444,Madhya Pradesh,24.7167,81.4167,
IN,486449,Madhya Pradesh,24.7167,81.4167,
IN,486536,Madhya Pradesh,24.45,81.4083,
IN,486550,Madhya Pradesh,24.3833,81.3,4
IN,486552,Madhya Pradesh,24.45,81.4083,
IN,486553,Madhya Pradesh,24.5167,81.5167,4
IN,486556,Madhya Pradesh,24.45,81.4083,
IN,486666,Madhya Pradesh,24.4833,81.0333,
IN,486669,Madhya Pradesh,24.4833,81.0333,
IN,486771,Madhya Pradesh,24.4333,81.6833,4
IN,486775,Madhya Pradesh,24.4333,81.6833,
IN,486886,Madhya Pradesh,24.4833,81.0333,
IN,486892,Madhya Pradesh,24.4833,81.0333,
IN,487001,Madhya Pradesh,22.875,78.8,
IN,487114,Madhya Pradesh,22.875,78.8,
IN,487118,Madhya Pradesh,22.875,78.8,
IN,487221,Madhya Pradesh,22.875,78.8,
IN,487225,Madhya Pradesh,22.875,78.8,
IN,487551,Madhya Pradesh,22.9167,78.7833,4
IN,487555,Madhya Pradesh,22.9167,78.7833,
IN,487770,Madhya Pradesh,22.8333,78.8167,4
IN,487881,Madhya Pradesh,22.875,78.8,
IN,487885,Madhya Pradesh,22.875,78.8,
IN,488001,Madhya Pradesh,24.7167,80.2,4
IN,488050,Madhya Pradesh,24.7167,80.2,
IN,488051,Madhya Pradesh,24.7167,80.2,
IN,488220,Madhya Pradesh,24.9,80.2667,4
IN,488441,Madhya Pradesh,24.4333,80.0333,4
IN,490001,Chattisgarh,21.3244,81.9627,
IN,490006,Chattisgarh,21.3244,81.9627,
IN,490010,Chattisgarh,21.3244,81.9627,
IN,490011,Chattisgarh,21.3244,81.9627,
IN,490012,Chattisgarh,21.3244,81.9627,
IN,490021,Chattisgarh,21.3244,81.9627,
IN,490024,Chattisgarh,21.3244,81.9627,
IN,490025,Chattisgarh,21.3244,81.9627,
IN,490026,Chattisgarh,21.3244,81.9627,
IN,490036,Chattisgarh,21.3244,81.9627,
IN,490042,Chattisgarh,21.3244,81.9627,
IN,491001,Chattisgarh,21.2381,81.1443,
IN,491002,Chattisgarh,21.2381,81.1443,
IN,491003,Chattisgarh,21.2381,81.1443,
IN,491004,Chattisgarh,21.2381,81.1443,
IN,491111,Chattisgarh,21.2381,81.1443,
IN,491113,Chattisgarh,21.2381,81.1443,
IN,491221,Chattisgarh,21.0667,81.2833,4
IN,491222,Chattisgarh,20.8714,81.2811,4
IN,491223,Chattisgarh,20.9447,81.2886,4
IN,491225,Chattisgarh,20.9481,81.1997,4
IN,491226,Chattisgarh,20.9028,81.2906,
IN,491227,Chattisgarh,20.6833,81.4,4
IN,491228,Chattisgarh,20.9028,81.2906,
IN,491229,Chattisgarh,20.9028,81.2906,
IN,491230,Chattisgarh,20.9028,81.2906,
IN,491331,Chattisgarh,21.75,81.4333,
IN,491332,Chattisgarh,21.75,81.4333,
IN,491335,Chattisgarh,21.7,81.5333,4
IN,491336,Chattisgarh,21.75,81.4333,
IN,491337,Chattisgarh,21.75,81.4333,
IN,491338,Chattisgarh,21.8,81.3333,4
IN,491340,Chattisgarh,21.7667,81.8,4
IN,491441,Chattisgarh,21.25,80.9167,
IN,491443,Chattisgarh,21.25,80.9167,
IN,491444,Chattisgarh,21.3,81.1,4
IN,491445,Chattisgarh,21.2,80.7333,4
IN,491557,Chattisgarh,21.0667,80.6667,
IN,491558,Chattisgarh,21.0667,80.6667,
IN,491559,Chattisgarh,21.0667,80.6667,
IN,491661,Chattisgarh,20.9667,80.85,4
IN,491665,Chattisgarh,20.7833,80.7167,4
IN,491668,Chattisgarh,20.85,80.7333,4
IN,491771,Chattisgarh,21.2381,81.1443,
IN,491881,Chattisgarh,21.4167,80.9667,4
IN,491885,Chattisgarh,21.4167,80.9667,
IN,491888,Chattisgarh,21.4167,80.9667,
IN,491991,Chattisgarh,21.8417,81.2833,
IN,491993,Chattisgarh,21.6667,81.3167,4
IN,491995,Chattisgarh,22.0167,81.25,4
IN,492001,Chattisgarh,21.3244,81.9627,
IN,492003,Chattisgarh,21.3244,81.9627,
IN,492004,Chattisgarh,21.3244,81.9627,
IN,492005,Chattisgarh,21.3244,81.9627,
IN,492007,Chattisgarh,21.3244,81.9627,
IN,492008,Chattisgarh,21.3244,81.9627,
IN,492009,Chattisgarh,21.3244,81.9627,
IN,492012,Chattisgarh,21.3244,81.9627,
IN,492015,Chattisgarh,21.3244,81.9627,
IN,492109,Chattisgarh,21.3244,81.9627,
IN,492112,Chattisgarh,21.3244,81.9627,
IN,493101,Chattisgarh,21.6333,81.7,4
IN,493111,Chattisgarh,21.65,81.8667,
IN,493113,Chattisgarh,21.65,81.8667,
IN,493114,Chattisgarh,21.5667,81.8,4
IN,493116,Chattisgarh,21.65,81.8667,
IN,493118,Chattisgarh,21.7333,81.9333,4
IN,493222,Chattisgarh,21.15,81.7,4
IN,493225,Chattisgarh,21.15,81.7,
IN,493228,Chattisgarh,21.15,81.7,
IN,493330,Chattisgarh,21.65,82.3,
IN,493332,Chattisgarh,21.6667,82.1667,4
IN,493335,Chattisgarh,21.6333,82.4333,4
IN,493344,Chattisgarh,21.6667,82.5167,
IN,493354,Chattisgarh,21.6556,82.3722,
IN,493441,Chattisgarh,21.2,81.9667,4
IN,493445,Chattisgarh,21.1,82.1,4
IN,493449,Chattisgarh,21.0333,82.3833,4
IN,493551,Chattisgarh,21.4444,82.9,
IN,493555,Chattisgarh,21.35,82.7667,4
IN,493558,Chattisgarh,21.3333,83,4
IN,493559,Chattisgarh,21.65,82.9333,4
IN,493562,Chattisgarh,19.9833,81.8333,4
IN,493661,Chattisgarh,21.05,81.7167,4
IN,493663,Chattisgarh,20.8322,81.7214,4
IN,493773,Chattisgarh,20.7072,81.5497,4
IN,493776,Chattisgarh,20.6667,81.55,4
IN,493778,Chattisgarh,20.3442,81.9589,4
IN,493779,Madhya Pradesh,20.5727,81.6862,
IN,493881,Chattisgarh,20.8004,81.9711,
IN,493885,Chattisgarh,20.9658,81.8808,4
IN,493889,Chattisgarh,20.635,82.0614,4
IN,493890,Chattisgarh,19.9,82.6667,4
IN,493895,Chattisgarh,20.2931,82.2364,
IN,493992,Chattisgarh,20.8122,82.2094,
IN,493996,Chattisgarh,20.8122,82.2094,4
IN,494001,Chattisgarh,19.7748,81.4003,
IN,494002,Chattisgarh,19.7748,81.4003,
IN,494005,Chattisgarh,19.7748,81.4003,
IN,494010,Chattisgarh,19.7748,81.4003,
IN,494111,Chattisgarh,18.4,81.6667,4
IN,494114,Chattisgarh,17.8,81.3833,4
IN,494115,Chattisgarh,18.1,81.525,
IN,494122,Chattisgarh,18.1,81.525,
IN,494221,Chattisgarh,20.0266,81.6226,
IN,494222,Chattisgarh,20.0266,81.6226,
IN,494223,Chattisgarh,19.2,81.9333,4
IN,494224,Chattisgarh,21.1,80.9167,4
IN,494225,Chattisgarh,20.0266,81.6226,
IN,494226,Chattisgarh,19.6,81.6667,4
IN,494227,Chattisgarh,20.0266,81.6226,
IN,494228,Chattisgarh,20.2064,81.9736,4
IN,494229,Chattisgarh,20.0266,81.6226,
IN,494230,Chattisgarh,20.0266,81.6226,
IN,494331,Chattisgarh,20.4069,81.5172,
IN,494332,Chattisgarh,20.4069,81.5172,
IN,494333,Chattisgarh,20.4481,81.6225,4
IN,494334,Chattisgarh,20.4069,81.5172,
IN,494335,Chattisgarh,20.2833,81.65,4
IN,494336,Chattisgarh,20.3961,81.4297,4
IN,494337,Chattisgarh,20.5,81.3667,4
IN,494435,Chattisgarh,18.8,80.55,
IN,494441,Chattisgarh,18.8,80.55,
IN,494442,Chattisgarh,18.8,80.55,
IN,494445,Chattisgarh,18.8,80.55,
IN,494447,Chattisgarh,18.8,80.55,
IN,494448,Chattisgarh,18.8,80.55,4
IN,494449,Chattisgarh,18.8,80.55,
IN,494551,Chattisgarh,19.7748,81.4003,
IN,494552,Chattisgarh,19.7748,81.4003,
IN,494553,Chattisgarh,19.7748,81.4003,
IN,494554,Chattisgarh,19.7748,81.4003,
IN,494556,Chattisgarh,19.7748,81.4003,
IN,494572,Chattisgarh,19.7748,81.4003,
IN,494635,Chattisgarh,20.3036,81.0381,4
IN,494661,Chattisgarh,19.7167,81.25,4
IN,494665,Chattisgarh,20.0925,81.1564,4
IN,494669,Chattisgarh,19.9046,81.2032,
IN,494670,Chattisgarh,20.0376,81.1481,
IN,494771,Chattisgarh,19.7748,81.4003,
IN,494775,Chattisgarh,19.7748,81.4003,
IN,494776,Chattisgarh,19.7748,81.4003,
IN,494777,Chattisgarh,19.7748,81.4003,
IN,495001,Himachal Pradesh,26.1872,80.0646,
IN,495004,Himachal Pradesh,26.1872,80.0646,
IN,495009,Himachal Pradesh,26.1872,80.0646,
IN,495012,Himachal Pradesh,26.1872,80.0646,
IN,495112,Himachal Pradesh,26.1872,80.0646,
